Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 11261

Speaker Name                                  | Duration (hours)
spk_sp_ar_1364                                   |           0.00
spk_sp_ar_1388                                   |           0.00
spk_sp_ar_1489                                   |           0.00
spk_sp_ar_1616                                   |           0.00
spk_sp_ar_1644                                   |           0.00
spk_sp_ar_1656                                   |           0.00
spk_sp_ar_1675                                   |           0.00
spk_sp_ar_1749                                   |           0.00
spk_sp_ar_1762                                   |           0.00
spk_sp_ar_1778                                   |           0.00
spk_sp_ar_1781                                   |           0.00
Emirati_3555                                     |           0.00
spk_sp_ar_1143                                   |           0.00
Emirati_1004                                     |           0.00
Emirati_1023                                     |           0.00
Emirati_1677                                     |           0.00
Emirati_2033                                     |           0.00
Emirati_2144                                     |           0.00
Emirati_2338                                     |           0.00
Emirati_2647                                     |           0.00
Emirati_3000                                     |           0.00
Emirati_3415                                     |           0.00
Emirati_3960                                     |           0.00
Emirati_4005                                     |           0.00
Emirati_4124                                     |           0.00
Emirati_4201                                     |           0.00
Emirati_4216                                     |           0.00
Emirati_4262                                     |           0.00
Emirati_4430                                     |           0.00
Emirati_4714                                     |           0.00
Emirati_884                                      |           0.00
Emirati_3378                                     |           0.00
Emirati_4137                                     |           0.00
Emirati_4492                                     |           0.00
Emirati_4513                                     |           0.00
Emirati_4808                                     |           0.00
Emirati_807                                      |           0.00
Emirati_1017                                     |           0.00
Emirati_1069                                     |           0.00
Emirati_1100                                     |           0.00
Emirati_1774                                     |           0.00
Emirati_1994                                     |           0.00
Emirati_2123                                     |           0.00
Emirati_2189                                     |           0.00
Emirati_2278                                     |           0.00
Emirati_2487                                     |           0.00
Emirati_2631                                     |           0.00
Emirati_2959                                     |           0.00
Emirati_2974                                     |           0.00
Emirati_2996                                     |           0.00
Emirati_3001                                     |           0.00
Emirati_3042                                     |           0.00
Emirati_3216                                     |           0.00
Emirati_3219                                     |           0.00
Emirati_3274                                     |           0.00
Emirati_3427                                     |           0.00
Emirati_3435                                     |           0.00
Emirati_3442                                     |           0.00
Emirati_3646                                     |           0.00
Emirati_3833                                     |           0.00
Emirati_3853                                     |           0.00
Emirati_3875                                     |           0.00
Emirati_3878                                     |           0.00
Emirati_3983                                     |           0.00
Emirati_4077                                     |           0.00
Emirati_4435                                     |           0.00
Emirati_4465                                     |           0.00
Emirati_4578                                     |           0.00
Emirati_4581                                     |           0.00
Emirati_4763                                     |           0.00
Emirati_4768                                     |           0.00
Emirati_4769                                     |           0.00
Emirati_4822                                     |           0.00
spk_sp_ar_319                                    |           0.00
spk_sp_en_191                                    |           0.00
spk_sp_ar_706                                    |           0.00
spk_sp_ar_778                                    |           0.00
spk_sp_ar_908                                    |           0.00
spk_sp_ar_1065                                   |           0.00
spk_sp_ar_1282                                   |           0.00
spk_sp_ar_1362                                   |           0.00
spk_sp_ar_1363                                   |           0.00
spk_sp_ar_1381                                   |           0.00
spk_sp_ar_1404                                   |           0.00
spk_sp_ar_1407                                   |           0.00
spk_sp_ar_1577                                   |           0.00
spk_sp_ar_1692                                   |           0.00
spk_sp_ar_1776                                   |           0.00
Emirati_1786                                     |           0.00
Emirati_2032                                     |           0.00
Emirati_4797                                     |           0.00
Emirati_849                                      |           0.00
Emirati_994                                      |           0.00
Emirati_1329                                     |           0.00
Emirati_1831                                     |           0.00
Emirati_1959                                     |           0.00
Emirati_2192                                     |           0.00
Emirati_2249                                     |           0.00
Emirati_2266                                     |           0.00
Emirati_2608                                     |           0.00
Emirati_2632                                     |           0.00
Emirati_2698                                     |           0.00
Emirati_2813                                     |           0.00
Emirati_2855                                     |           0.00
Emirati_2980                                     |           0.00
Emirati_3025                                     |           0.00
Emirati_3251                                     |           0.00
Emirati_3386                                     |           0.00
Emirati_3423                                     |           0.00
Emirati_3513                                     |           0.00
Emirati_3534                                     |           0.00
Emirati_3558                                     |           0.00
Emirati_3723                                     |           0.00
Emirati_4020                                     |           0.00
Emirati_4098                                     |           0.00
Emirati_4305                                     |           0.00
Emirati_4323                                     |           0.00
Emirati_4451                                     |           0.00
Emirati_4520                                     |           0.00
Emirati_4679                                     |           0.00
Emirati_4760                                     |           0.00
Emirati_4786                                     |           0.00
Emirati_4794                                     |           0.00
Emirati_2925                                     |           0.00
Emirati_3717                                     |           0.00
Emirati_4573                                     |           0.00
Emirati_710                                      |           0.00
Emirati_1026                                     |           0.00
Emirati_1076                                     |           0.00
Emirati_1284                                     |           0.00
Emirati_1905                                     |           0.00
Emirati_2191                                     |           0.00
Emirati_2309                                     |           0.00
Emirati_2682                                     |           0.00
Emirati_3035                                     |           0.00
Emirati_3043                                     |           0.00
Emirati_3189                                     |           0.00
Emirati_3191                                     |           0.00
Emirati_3270                                     |           0.00
Emirati_3307                                     |           0.00
Emirati_3433                                     |           0.00
Emirati_3680                                     |           0.00
Emirati_3727                                     |           0.00
Emirati_3749                                     |           0.00
Emirati_3788                                     |           0.00
Emirati_4056                                     |           0.00
Emirati_4619                                     |           0.00
Emirati_4653                                     |           0.00
Emirati_4657                                     |           0.00
Emirati_4838                                     |           0.00
Emirati_4839                                     |           0.00
spk_sp_ar_142                                    |           0.00
spk_sp_ar_436                                    |           0.00
spk_sp_ar_642                                    |           0.00
spk_sp_ar_727                                    |           0.00
spk_sp_ar_747                                    |           0.00
spk_sp_ar_799                                    |           0.00
spk_sp_ar_1005                                   |           0.00
spk_sp_ar_1237                                   |           0.00
spk_sp_ar_1259                                   |           0.00
spk_sp_ar_1326                                   |           0.00
spk_sp_ar_1352                                   |           0.00
spk_sp_ar_1389                                   |           0.00
spk_sp_ar_1397                                   |           0.00
spk_sp_ar_1495                                   |           0.00
spk_sp_ar_1552                                   |           0.00
spk_sp_ar_1572                                   |           0.00
spk_sp_ar_1583                                   |           0.00
spk_sp_ar_1584                                   |           0.00
spk_sp_ar_1625                                   |           0.00
spk_sp_ar_1653                                   |           0.00
spk_sp_ar_1683                                   |           0.00
spk_sp_ar_1720                                   |           0.00
spk_sp_ar_1722                                   |           0.00
spk_sp_ar_1739                                   |           0.00
spk_sp_ar_1752                                   |           0.00
Emirati_2175                                     |           0.00
Emirati_2842                                     |           0.00
Emirati_2883                                     |           0.00
Emirati_4775                                     |           0.00
Emirati_4800                                     |           0.00
Emirati_959                                      |           0.00
Emirati_1085                                     |           0.00
Emirati_1724                                     |           0.00
Emirati_1753                                     |           0.00
Emirati_2025                                     |           0.00
Emirati_2076                                     |           0.00
Emirati_2095                                     |           0.00
Emirati_2133                                     |           0.00
Emirati_2269                                     |           0.00
Emirati_2329                                     |           0.00
Emirati_2357                                     |           0.00
Emirati_2401                                     |           0.00
Emirati_2416                                     |           0.00
Emirati_2604                                     |           0.00
Emirati_2626                                     |           0.00
Emirati_2710                                     |           0.00
Emirati_2728                                     |           0.00
Emirati_2853                                     |           0.00
Emirati_3161                                     |           0.00
Emirati_3194                                     |           0.00
Emirati_3280                                     |           0.00
Emirati_3320                                     |           0.00
Emirati_3526                                     |           0.00
Emirati_3640                                     |           0.00
Emirati_3715                                     |           0.00
Emirati_3898                                     |           0.00
Emirati_3995                                     |           0.00
Emirati_4073                                     |           0.00
Emirati_4174                                     |           0.00
Emirati_4177                                     |           0.00
Emirati_4270                                     |           0.00
Emirati_4287                                     |           0.00
Emirati_4314                                     |           0.00
Emirati_4378                                     |           0.00
Emirati_4386                                     |           0.00
Emirati_4500                                     |           0.00
Emirati_4531                                     |           0.00
Emirati_4537                                     |           0.00
Emirati_4549                                     |           0.00
Emirati_4696                                     |           0.00
Emirati_4761                                     |           0.00
Emirati_2303                                     |           0.00
Emirati_4705                                     |           0.00
Emirati_2629                                     |           0.00
Emirati_3569                                     |           0.00
Emirati_780                                      |           0.00
Emirati_1373                                     |           0.00
Emirati_1672                                     |           0.00
Emirati_2323                                     |           0.00
Emirati_2614                                     |           0.00
Emirati_2689                                     |           0.00
Emirati_2989                                     |           0.00
Emirati_3108                                     |           0.00
Emirati_3120                                     |           0.00
Emirati_3230                                     |           0.00
Emirati_3292                                     |           0.00
Emirati_3360                                     |           0.00
Emirati_3407                                     |           0.00
Emirati_3531                                     |           0.00
Emirati_3548                                     |           0.00
Emirati_3599                                     |           0.00
Emirati_3867                                     |           0.00
Emirati_4171                                     |           0.00
Emirati_4197                                     |           0.00
Emirati_4764                                     |           0.00
spk_sp_en_458                                    |           0.00
spk_sp_ar_1456                                   |           0.00
spk_sp_ar_119                                    |           0.00
spk_sp_ar_153                                    |           0.00
spk_sp_ar_243                                    |           0.00
spk_sp_en_497                                    |           0.00
spk_sp_ar_309                                    |           0.00
spk_sp_ar_503                                    |           0.00
spk_sp_ar_649                                    |           0.00
spk_sp_ar_660                                    |           0.00
spk_sp_ar_794                                    |           0.00
spk_sp_ar_850                                    |           0.00
spk_sp_ar_909                                    |           0.00
spk_sp_ar_927                                    |           0.00
spk_sp_ar_930                                    |           0.00
spk_sp_ar_1022                                   |           0.00
spk_sp_ar_1077                                   |           0.00
spk_sp_ar_1087                                   |           0.00
spk_sp_ar_1120                                   |           0.00
spk_sp_ar_1205                                   |           0.00
spk_sp_ar_1214                                   |           0.00
spk_sp_ar_1424                                   |           0.00
spk_sp_ar_1599                                   |           0.00
spk_sp_en_200                                    |           0.00
spk_sp_ar_1663                                   |           0.00
spk_sp_ar_1698                                   |           0.00
spk_sp_ar_1716                                   |           0.00
spk_sp_ar_1767                                   |           0.00
Emirati_798                                      |           0.00
Emirati_1818                                     |           0.00
Emirati_2764                                     |           0.00
Emirati_2800                                     |           0.00
Emirati_4218                                     |           0.00
Emirati_736                                      |           0.00
Emirati_738                                      |           0.00
Emirati_740                                      |           0.00
Emirati_996                                      |           0.00
Emirati_1066                                     |           0.00
Emirati_1171                                     |           0.00
Emirati_1264                                     |           0.00
Emirati_1309                                     |           0.00
Emirati_1319                                     |           0.00
Emirati_1495                                     |           0.00
Emirati_1646                                     |           0.00
Emirati_1748                                     |           0.00
Emirati_1808                                     |           0.00
Emirati_2001                                     |           0.00
Emirati_2010                                     |           0.00
Emirati_2256                                     |           0.00
Emirati_2333                                     |           0.00
Emirati_2400                                     |           0.00
Emirati_2402                                     |           0.00
Emirati_2411                                     |           0.00
Emirati_2412                                     |           0.00
Emirati_2540                                     |           0.00
Emirati_2603                                     |           0.00
Emirati_2627                                     |           0.00
Emirati_2671                                     |           0.00
Emirati_2674                                     |           0.00
Emirati_2760                                     |           0.00
Emirati_2768                                     |           0.00
Emirati_2995                                     |           0.00
Emirati_3093                                     |           0.00
Emirati_3156                                     |           0.00
Emirati_3188                                     |           0.00
Emirati_3208                                     |           0.00
Emirati_3374                                     |           0.00
Emirati_3480                                     |           0.00
Emirati_3541                                     |           0.00
Emirati_3582                                     |           0.00
Emirati_3659                                     |           0.00
Emirati_3919                                     |           0.00
Emirati_4000                                     |           0.00
Emirati_4022                                     |           0.00
Emirati_4032                                     |           0.00
Emirati_4076                                     |           0.00
Emirati_4269                                     |           0.00
Emirati_4410                                     |           0.00
Emirati_4420                                     |           0.00
Emirati_4439                                     |           0.00
Emirati_4461                                     |           0.00
Emirati_4547                                     |           0.00
Emirati_4647                                     |           0.00
Emirati_4656                                     |           0.00
Emirati_4692                                     |           0.00
Emirati_4745                                     |           0.00
Emirati_3353                                     |           0.00
Emirati_2625                                     |           0.00
Emirati_1248                                     |           0.00
Emirati_2289                                     |           0.00
Emirati_2470                                     |           0.00
Emirati_2481                                     |           0.00
Emirati_2541                                     |           0.00
Emirati_2560                                     |           0.00
Emirati_3125                                     |           0.00
Emirati_3221                                     |           0.00
Emirati_3625                                     |           0.00
Emirati_3785                                     |           0.00
Emirati_3837                                     |           0.00
Emirati_3922                                     |           0.00
Emirati_3927                                     |           0.00
Emirati_4422                                     |           0.00
Emirati_4433                                     |           0.00
Emirati_4732                                     |           0.00
Emirati_722                                      |           0.00
Emirati_1040                                     |           0.00
Emirati_3414                                     |           0.00
Emirati_4203                                     |           0.00
Emirati_797                                      |           0.00
Emirati_871                                      |           0.00
Emirati_1053                                     |           0.00
Emirati_1061                                     |           0.00
Emirati_1290                                     |           0.00
Emirati_1315                                     |           0.00
Emirati_1332                                     |           0.00
Emirati_1413                                     |           0.00
Emirati_1444                                     |           0.00
Emirati_1502                                     |           0.00
Emirati_1511                                     |           0.00
Emirati_1523                                     |           0.00
Emirati_1616                                     |           0.00
Emirati_1619                                     |           0.00
Emirati_1670                                     |           0.00
Emirati_1800                                     |           0.00
Emirati_1842                                     |           0.00
Emirati_1941                                     |           0.00
Emirati_2014                                     |           0.00
Emirati_2070                                     |           0.00
Emirati_2151                                     |           0.00
Emirati_2206                                     |           0.00
Emirati_2252                                     |           0.00
Emirati_2265                                     |           0.00
Emirati_2392                                     |           0.00
Emirati_2607                                     |           0.00
Emirati_2653                                     |           0.00
Emirati_2818                                     |           0.00
Emirati_2885                                     |           0.00
Emirati_2887                                     |           0.00
Emirati_2994                                     |           0.00
Emirati_3492                                     |           0.00
Emirati_3502                                     |           0.00
Emirati_3523                                     |           0.00
Emirati_3565                                     |           0.00
Emirati_3614                                     |           0.00
Emirati_3743                                     |           0.00
Emirati_4001                                     |           0.00
Emirati_4007                                     |           0.00
Emirati_4081                                     |           0.00
Emirati_4303                                     |           0.00
Emirati_4304                                     |           0.00
Emirati_4307                                     |           0.00
Emirati_4309                                     |           0.00
Emirati_4313                                     |           0.00
Emirati_4347                                     |           0.00
Emirati_4409                                     |           0.00
Emirati_4428                                     |           0.00
Emirati_4481                                     |           0.00
Emirati_4538                                     |           0.00
Emirati_4664                                     |           0.00
Emirati_4735                                     |           0.00
Emirati_4752                                     |           0.00
Emirati_4767                                     |           0.00
Emirati_4774                                     |           0.00
Emirati_1963                                     |           0.00
Emirati_2128                                     |           0.00
Emirati_2596                                     |           0.00
Emirati_2727                                     |           0.00
Emirati_2847                                     |           0.00
Emirati_3641                                     |           0.00
Emirati_3673                                     |           0.00
Emirati_3722                                     |           0.00
Emirati_3899                                     |           0.00
Emirati_3900                                     |           0.00
Emirati_3924                                     |           0.00
spk_sp_ar_299                                    |           0.00
spk_sp_ar_349                                    |           0.00
spk_sp_ar_390                                    |           0.00
spk_sp_ar_486                                    |           0.00
spk_sp_ar_619                                    |           0.00
spk_sp_ar_620                                    |           0.00
spk_sp_ar_676                                    |           0.00
spk_sp_en_496                                    |           0.00
spk_sp_ar_911                                    |           0.00
spk_sp_ar_983                                    |           0.00
spk_sp_ar_1170                                   |           0.00
spk_sp_ar_1255                                   |           0.00
spk_sp_ar_1283                                   |           0.00
spk_sp_ar_1356                                   |           0.00
spk_sp_ar_1406                                   |           0.00
spk_sp_ar_1516                                   |           0.00
spk_sp_ar_1659                                   |           0.00
Emirati_1355                                     |           0.00
Emirati_2321                                     |           0.00
Emirati_2398                                     |           0.00
Emirati_3426                                     |           0.00
Emirati_3499                                     |           0.00
Emirati_4193                                     |           0.00
Emirati_4596                                     |           0.00
Emirati_4611                                     |           0.00
Emirati_4614                                     |           0.00
Emirati_4670                                     |           0.00
Emirati_4773                                     |           0.00
Emirati_845                                      |           0.00
Emirati_851                                      |           0.00
Emirati_914                                      |           0.00
Emirati_919                                      |           0.00
Emirati_943                                      |           0.00
Emirati_1220                                     |           0.00
Emirati_1371                                     |           0.00
Emirati_1485                                     |           0.00
Emirati_1519                                     |           0.00
Emirati_1524                                     |           0.00
Emirati_1529                                     |           0.00
Emirati_1577                                     |           0.00
Emirati_1654                                     |           0.00
Emirati_1706                                     |           0.00
Emirati_1849                                     |           0.00
Emirati_1867                                     |           0.00
Emirati_1928                                     |           0.00
Emirati_2054                                     |           0.00
Emirati_2071                                     |           0.00
Emirati_2110                                     |           0.00
Emirati_2124                                     |           0.00
Emirati_2146                                     |           0.00
Emirati_2154                                     |           0.00
Emirati_2156                                     |           0.00
Emirati_2160                                     |           0.00
Emirati_2197                                     |           0.00
Emirati_2292                                     |           0.00
Emirati_2341                                     |           0.00
Emirati_2377                                     |           0.00
Emirati_2385                                     |           0.00
Emirati_2465                                     |           0.00
Emirati_2506                                     |           0.00
Emirati_2612                                     |           0.00
Emirati_2615                                     |           0.00
Emirati_2766                                     |           0.00
Emirati_2793                                     |           0.00
Emirati_2938                                     |           0.00
Emirati_2993                                     |           0.00
Emirati_3033                                     |           0.00
Emirati_3052                                     |           0.00
Emirati_3134                                     |           0.00
Emirati_3192                                     |           0.00
Emirati_3246                                     |           0.00
Emirati_3281                                     |           0.00
Emirati_3338                                     |           0.00
Emirati_3381                                     |           0.00
Emirati_3394                                     |           0.00
Emirati_3445                                     |           0.00
Emirati_3456                                     |           0.00
Emirati_3532                                     |           0.00
Emirati_3538                                     |           0.00
Emirati_3542                                     |           0.00
Emirati_3713                                     |           0.00
Emirati_3726                                     |           0.00
Emirati_3736                                     |           0.00
Emirati_3750                                     |           0.00
Emirati_3755                                     |           0.00
Emirati_3764                                     |           0.00
Emirati_3794                                     |           0.00
Emirati_3859                                     |           0.00
Emirati_3880                                     |           0.00
Emirati_3905                                     |           0.00
Emirati_3973                                     |           0.00
Emirati_3993                                     |           0.00
Emirati_4053                                     |           0.00
Emirati_4113                                     |           0.00
Emirati_4132                                     |           0.00
Emirati_4136                                     |           0.00
Emirati_4155                                     |           0.00
Emirati_4221                                     |           0.00
Emirati_4294                                     |           0.00
Emirati_4322                                     |           0.00
Emirati_4349                                     |           0.00
Emirati_4355                                     |           0.00
Emirati_4383                                     |           0.00
Emirati_4558                                     |           0.00
Emirati_4598                                     |           0.00
Emirati_4621                                     |           0.00
Emirati_4683                                     |           0.00
Emirati_4687                                     |           0.00
Emirati_4738                                     |           0.00
Emirati_4755                                     |           0.00
Emirati_4816                                     |           0.00
Emirati_4244                                     |           0.00
Emirati_3881                                     |           0.00
Emirati_3954                                     |           0.00
Emirati_3183                                     |           0.00
spk_sp_ar_222                                    |           0.00
spk_sp_en_250                                    |           0.00
spk_sp_ar_468                                    |           0.00
spk_sp_ar_502                                    |           0.00
spk_sp_en_278                                    |           0.00
spk_sp_ar_612                                    |           0.00
spk_sp_ar_655                                    |           0.00
spk_sp_ar_766                                    |           0.00
spk_sp_ar_839                                    |           0.00
spk_sp_ar_851                                    |           0.00
spk_sp_ar_853                                    |           0.00
spk_sp_ar_870                                    |           0.00
spk_sp_ar_914                                    |           0.00
spk_sp_ar_946                                    |           0.00
spk_sp_ar_1112                                   |           0.00
spk_sp_ar_1148                                   |           0.00
spk_sp_ar_1320                                   |           0.00
spk_sp_ar_1323                                   |           0.00
spk_sp_ar_1329                                   |           0.00
spk_sp_ar_1361                                   |           0.00
spk_sp_ar_1410                                   |           0.00
spk_sp_en_281                                    |           0.00
spk_sp_en_467                                    |           0.00
spk_sp_ar_1437                                   |           0.00
spk_sp_ar_1441                                   |           0.00
spk_sp_ar_1558                                   |           0.00
spk_sp_ar_1587                                   |           0.00
spk_sp_ar_1604                                   |           0.00
spk_sp_ar_1674                                   |           0.00
spk_sp_ar_1676                                   |           0.00
spk_sp_ar_1687                                   |           0.00
spk_sp_ar_1693                                   |           0.00
spk_sp_ar_1718                                   |           0.00
spk_sp_ar_1758                                   |           0.00
Emirati_4372                                     |           0.00
Emirati_945                                      |           0.00
Emirati_1281                                     |           0.00
Emirati_1299                                     |           0.00
Emirati_2205                                     |           0.00
Emirati_2583                                     |           0.00
Emirati_3077                                     |           0.00
Emirati_3834                                     |           0.00
Emirati_4437                                     |           0.00
Emirati_4608                                     |           0.00
Emirati_4734                                     |           0.00
Emirati_4078                                     |           0.00
Emirati_2301                                     |           0.00
Emirati_2378                                     |           0.00
Emirati_2599                                     |           0.00
Emirati_3923                                     |           0.00
Emirati_4663                                     |           0.00
Emirati_4804                                     |           0.00
Emirati_711                                      |           0.00
Emirati_803                                      |           0.00
Emirati_888                                      |           0.00
Emirati_891                                      |           0.00
Emirati_899                                      |           0.00
Emirati_957                                      |           0.00
Emirati_1292                                     |           0.00
Emirati_1300                                     |           0.00
Emirati_1431                                     |           0.00
Emirati_1658                                     |           0.00
Emirati_1848                                     |           0.00
Emirati_1908                                     |           0.00
Emirati_1916                                     |           0.00
Emirati_1924                                     |           0.00
Emirati_1962                                     |           0.00
Emirati_2007                                     |           0.00
Emirati_2022                                     |           0.00
Emirati_2125                                     |           0.00
Emirati_2138                                     |           0.00
Emirati_2139                                     |           0.00
Emirati_2147                                     |           0.00
Emirati_2193                                     |           0.00
Emirati_2273                                     |           0.00
Emirati_2310                                     |           0.00
Emirati_2317                                     |           0.00
Emirati_2379                                     |           0.00
Emirati_2389                                     |           0.00
Emirati_2407                                     |           0.00
Emirati_2409                                     |           0.00
Emirati_2418                                     |           0.00
Emirati_2477                                     |           0.00
Emirati_2508                                     |           0.00
Emirati_2539                                     |           0.00
Emirati_2624                                     |           0.00
Emirati_2686                                     |           0.00
Emirati_2726                                     |           0.00
Emirati_2732                                     |           0.00
Emirati_2840                                     |           0.00
Emirati_2966                                     |           0.00
Emirati_2972                                     |           0.00
Emirati_3048                                     |           0.00
Emirati_3071                                     |           0.00
Emirati_3124                                     |           0.00
Emirati_3139                                     |           0.00
Emirati_3240                                     |           0.00
Emirati_3265                                     |           0.00
Emirati_3278                                     |           0.00
Emirati_3295                                     |           0.00
Emirati_3336                                     |           0.00
Emirati_3359                                     |           0.00
Emirati_3424                                     |           0.00
Emirati_3439                                     |           0.00
Emirati_3469                                     |           0.00
Emirati_3476                                     |           0.00
Emirati_3515                                     |           0.00
Emirati_3613                                     |           0.00
Emirati_3656                                     |           0.00
Emirati_3678                                     |           0.00
Emirati_3775                                     |           0.00
Emirati_3815                                     |           0.00
Emirati_3823                                     |           0.00
Emirati_3903                                     |           0.00
Emirati_3936                                     |           0.00
Emirati_3991                                     |           0.00
Emirati_4010                                     |           0.00
Emirati_4069                                     |           0.00
Emirati_4142                                     |           0.00
Emirati_4227                                     |           0.00
Emirati_4306                                     |           0.00
Emirati_4308                                     |           0.00
Emirati_4337                                     |           0.00
Emirati_4371                                     |           0.00
Emirati_4419                                     |           0.00
Emirati_4490                                     |           0.00
Emirati_4511                                     |           0.00
Emirati_4575                                     |           0.00
Emirati_4576                                     |           0.00
Emirati_4607                                     |           0.00
Emirati_4682                                     |           0.00
Emirati_4728                                     |           0.00
Emirati_4766                                     |           0.00
Emirati_4803                                     |           0.00
Emirati_4820                                     |           0.00
spk_sp_ar_151                                    |           0.00
spk_sp_ar_172                                    |           0.00
spk_sp_ar_242                                    |           0.00
spk_sp_ar_253                                    |           0.00
spk_sp_ar_267                                    |           0.00
spk_sp_ar_321                                    |           0.00
spk_sp_en_213                                    |           0.00
spk_sp_ar_356                                    |           0.00
spk_sp_ar_481                                    |           0.00
spk_sp_en_139                                    |           0.00
spk_sp_ar_666                                    |           0.00
spk_sp_ar_703                                    |           0.00
