Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 7891

Speaker Name                                  | Duration (hours)
Emirati_1646                                     |           0.00
Emirati_1748                                     |           0.00
Emirati_1808                                     |           0.00
Emirati_2001                                     |           0.00
Emirati_2010                                     |           0.00
Emirati_2256                                     |           0.00
Emirati_2333                                     |           0.00
Emirati_2400                                     |           0.00
Emirati_2402                                     |           0.00
Emirati_2411                                     |           0.00
Emirati_2412                                     |           0.00
Emirati_2540                                     |           0.00
Emirati_2603                                     |           0.00
Emirati_2627                                     |           0.00
Emirati_2671                                     |           0.00
Emirati_2674                                     |           0.00
Emirati_2760                                     |           0.00
Emirati_2768                                     |           0.00
Emirati_2995                                     |           0.00
Emirati_3093                                     |           0.00
Emirati_3156                                     |           0.00
Emirati_3188                                     |           0.00
Emirati_3208                                     |           0.00
Emirati_3374                                     |           0.00
Emirati_3480                                     |           0.00
Emirati_3541                                     |           0.00
Emirati_3582                                     |           0.00
Emirati_3659                                     |           0.00
Emirati_3919                                     |           0.00
Emirati_4000                                     |           0.00
Emirati_4022                                     |           0.00
Emirati_4032                                     |           0.00
Emirati_4076                                     |           0.00
Emirati_4269                                     |           0.00
Emirati_4410                                     |           0.00
Emirati_4420                                     |           0.00
Emirati_4439                                     |           0.00
Emirati_4461                                     |           0.00
Emirati_4547                                     |           0.00
Emirati_4647                                     |           0.00
Emirati_4656                                     |           0.00
Emirati_4692                                     |           0.00
Emirati_4745                                     |           0.00
Emirati_3353                                     |           0.00
Emirati_2625                                     |           0.00
Emirati_1248                                     |           0.00
Emirati_2289                                     |           0.00
Emirati_2470                                     |           0.00
Emirati_2481                                     |           0.00
Emirati_2541                                     |           0.00
Emirati_2560                                     |           0.00
Emirati_3125                                     |           0.00
Emirati_3221                                     |           0.00
Emirati_3625                                     |           0.00
Emirati_3785                                     |           0.00
Emirati_3837                                     |           0.00
Emirati_3922                                     |           0.00
Emirati_3927                                     |           0.00
Emirati_4422                                     |           0.00
Emirati_4433                                     |           0.00
Emirati_4732                                     |           0.00
Emirati_722                                      |           0.00
Emirati_1040                                     |           0.00
Emirati_3414                                     |           0.00
Emirati_4203                                     |           0.00
Emirati_797                                      |           0.00
Emirati_871                                      |           0.00
Emirati_1053                                     |           0.00
Emirati_1061                                     |           0.00
Emirati_1290                                     |           0.00
Emirati_1315                                     |           0.00
Emirati_1332                                     |           0.00
Emirati_1413                                     |           0.00
Emirati_1444                                     |           0.00
Emirati_1502                                     |           0.00
Emirati_1511                                     |           0.00
Emirati_1523                                     |           0.00
Emirati_1616                                     |           0.00
Emirati_1619                                     |           0.00
Emirati_1670                                     |           0.00
Emirati_1800                                     |           0.00
Emirati_1842                                     |           0.00
Emirati_1941                                     |           0.00
Emirati_2014                                     |           0.00
Emirati_2070                                     |           0.00
Emirati_2151                                     |           0.00
Emirati_2206                                     |           0.00
Emirati_2252                                     |           0.00
Emirati_2265                                     |           0.00
Emirati_2392                                     |           0.00
Emirati_2607                                     |           0.00
Emirati_2653                                     |           0.00
Emirati_2818                                     |           0.00
Emirati_2885                                     |           0.00
Emirati_2887                                     |           0.00
Emirati_2994                                     |           0.00
Emirati_3492                                     |           0.00
Emirati_3502                                     |           0.00
Emirati_3523                                     |           0.00
Emirati_3565                                     |           0.00
Emirati_3614                                     |           0.00
Emirati_3743                                     |           0.00
Emirati_4001                                     |           0.00
Emirati_4007                                     |           0.00
Emirati_4081                                     |           0.00
Emirati_4303                                     |           0.00
Emirati_4304                                     |           0.00
Emirati_4307                                     |           0.00
Emirati_4309                                     |           0.00
Emirati_4313                                     |           0.00
Emirati_4347                                     |           0.00
Emirati_4409                                     |           0.00
Emirati_4428                                     |           0.00
Emirati_4481                                     |           0.00
Emirati_4538                                     |           0.00
Emirati_4664                                     |           0.00
Emirati_4735                                     |           0.00
Emirati_4752                                     |           0.00
Emirati_4767                                     |           0.00
Emirati_4774                                     |           0.00
Emirati_1963                                     |           0.00
Emirati_2128                                     |           0.00
Emirati_2596                                     |           0.00
Emirati_2727                                     |           0.00
Emirati_2847                                     |           0.00
Emirati_3641                                     |           0.00
Emirati_3673                                     |           0.00
Emirati_3722                                     |           0.00
Emirati_3899                                     |           0.00
Emirati_3900                                     |           0.00
Emirati_3924                                     |           0.00
spk_sp_ar_299                                    |           0.00
spk_sp_ar_349                                    |           0.00
spk_sp_ar_390                                    |           0.00
spk_sp_ar_486                                    |           0.00
spk_sp_ar_619                                    |           0.00
spk_sp_ar_620                                    |           0.00
spk_sp_ar_676                                    |           0.00
spk_sp_en_496                                    |           0.00
spk_sp_ar_911                                    |           0.00
spk_sp_ar_983                                    |           0.00
spk_sp_ar_1170                                   |           0.00
spk_sp_ar_1255                                   |           0.00
spk_sp_ar_1283                                   |           0.00
spk_sp_ar_1356                                   |           0.00
spk_sp_ar_1406                                   |           0.00
spk_sp_ar_1516                                   |           0.00
spk_sp_ar_1659                                   |           0.00
Emirati_1355                                     |           0.00
Emirati_2321                                     |           0.00
Emirati_2398                                     |           0.00
Emirati_3426                                     |           0.00
Emirati_3499                                     |           0.00
Emirati_4193                                     |           0.00
Emirati_4596                                     |           0.00
Emirati_4611                                     |           0.00
Emirati_4614                                     |           0.00
Emirati_4670                                     |           0.00
Emirati_4773                                     |           0.00
Emirati_845                                      |           0.00
Emirati_851                                      |           0.00
Emirati_914                                      |           0.00
Emirati_919                                      |           0.00
Emirati_943                                      |           0.00
Emirati_1220                                     |           0.00
Emirati_1371                                     |           0.00
Emirati_1485                                     |           0.00
Emirati_1519                                     |           0.00
Emirati_1524                                     |           0.00
Emirati_1529                                     |           0.00
Emirati_1577                                     |           0.00
Emirati_1654                                     |           0.00
Emirati_1706                                     |           0.00
Emirati_1849                                     |           0.00
Emirati_1867                                     |           0.00
Emirati_1928                                     |           0.00
Emirati_2054                                     |           0.00
Emirati_2071                                     |           0.00
Emirati_2110                                     |           0.00
Emirati_2124                                     |           0.00
Emirati_2146                                     |           0.00
Emirati_2154                                     |           0.00
Emirati_2156                                     |           0.00
Emirati_2160                                     |           0.00
Emirati_2197                                     |           0.00
Emirati_2292                                     |           0.00
Emirati_2341                                     |           0.00
Emirati_2377                                     |           0.00
Emirati_2385                                     |           0.00
Emirati_2465                                     |           0.00
Emirati_2506                                     |           0.00
Emirati_2612                                     |           0.00
Emirati_2615                                     |           0.00
Emirati_2766                                     |           0.00
Emirati_2793                                     |           0.00
Emirati_2938                                     |           0.00
Emirati_2993                                     |           0.00
Emirati_3033                                     |           0.00
Emirati_3052                                     |           0.00
Emirati_3134                                     |           0.00
Emirati_3192                                     |           0.00
Emirati_3246                                     |           0.00
Emirati_3281                                     |           0.00
Emirati_3338                                     |           0.00
Emirati_3381                                     |           0.00
Emirati_3394                                     |           0.00
Emirati_3445                                     |           0.00
Emirati_3456                                     |           0.00
Emirati_3532                                     |           0.00
Emirati_3538                                     |           0.00
Emirati_3542                                     |           0.00
Emirati_3713                                     |           0.00
Emirati_3726                                     |           0.00
Emirati_3736                                     |           0.00
Emirati_3750                                     |           0.00
Emirati_3755                                     |           0.00
Emirati_3764                                     |           0.00
Emirati_3794                                     |           0.00
Emirati_3859                                     |           0.00
Emirati_3880                                     |           0.00
Emirati_3905                                     |           0.00
Emirati_3973                                     |           0.00
Emirati_3993                                     |           0.00
Emirati_4053                                     |           0.00
Emirati_4113                                     |           0.00
Emirati_4132                                     |           0.00
Emirati_4136                                     |           0.00
Emirati_4155                                     |           0.00
Emirati_4221                                     |           0.00
Emirati_4294                                     |           0.00
Emirati_4322                                     |           0.00
Emirati_4349                                     |           0.00
Emirati_4355                                     |           0.00
Emirati_4383                                     |           0.00
Emirati_4558                                     |           0.00
Emirati_4598                                     |           0.00
Emirati_4621                                     |           0.00
Emirati_4683                                     |           0.00
Emirati_4687                                     |           0.00
Emirati_4738                                     |           0.00
Emirati_4755                                     |           0.00
Emirati_4816                                     |           0.00
Emirati_4244                                     |           0.00
Emirati_3881                                     |           0.00
Emirati_3954                                     |           0.00
Emirati_3183                                     |           0.00
spk_sp_ar_222                                    |           0.00
spk_sp_en_250                                    |           0.00
spk_sp_ar_468                                    |           0.00
spk_sp_ar_502                                    |           0.00
spk_sp_en_278                                    |           0.00
spk_sp_ar_612                                    |           0.00
spk_sp_ar_655                                    |           0.00
spk_sp_ar_766                                    |           0.00
spk_sp_ar_839                                    |           0.00
spk_sp_ar_851                                    |           0.00
spk_sp_ar_853                                    |           0.00
spk_sp_ar_870                                    |           0.00
spk_sp_ar_914                                    |           0.00
spk_sp_ar_946                                    |           0.00
spk_sp_ar_1112                                   |           0.00
spk_sp_ar_1148                                   |           0.00
spk_sp_ar_1320                                   |           0.00
spk_sp_ar_1323                                   |           0.00
spk_sp_ar_1329                                   |           0.00
spk_sp_ar_1361                                   |           0.00
spk_sp_ar_1410                                   |           0.00
spk_sp_en_281                                    |           0.00
spk_sp_en_467                                    |           0.00
spk_sp_ar_1437                                   |           0.00
spk_sp_ar_1441                                   |           0.00
spk_sp_ar_1558                                   |           0.00
spk_sp_ar_1587                                   |           0.00
spk_sp_ar_1604                                   |           0.00
spk_sp_ar_1674                                   |           0.00
spk_sp_ar_1676                                   |           0.00
spk_sp_ar_1687                                   |           0.00
spk_sp_ar_1693                                   |           0.00
spk_sp_ar_1718                                   |           0.00
spk_sp_ar_1758                                   |           0.00
Emirati_4372                                     |           0.00
Emirati_945                                      |           0.00
Emirati_1281                                     |           0.00
Emirati_1299                                     |           0.00
Emirati_2205                                     |           0.00
Emirati_2583                                     |           0.00
Emirati_3077                                     |           0.00
Emirati_3834                                     |           0.00
Emirati_4437                                     |           0.00
Emirati_4608                                     |           0.00
Emirati_4734                                     |           0.00
Emirati_4078                                     |           0.00
Emirati_2301                                     |           0.00
Emirati_2378                                     |           0.00
Emirati_2599                                     |           0.00
Emirati_3923                                     |           0.00
Emirati_4663                                     |           0.00
Emirati_4804                                     |           0.00
Emirati_711                                      |           0.00
Emirati_803                                      |           0.00
Emirati_888                                      |           0.00
Emirati_891                                      |           0.00
Emirati_899                                      |           0.00
Emirati_957                                      |           0.00
Emirati_1292                                     |           0.00
Emirati_1300                                     |           0.00
Emirati_1431                                     |           0.00
Emirati_1658                                     |           0.00
Emirati_1848                                     |           0.00
Emirati_1908                                     |           0.00
Emirati_1916                                     |           0.00
Emirati_1924                                     |           0.00
Emirati_1962                                     |           0.00
Emirati_2007                                     |           0.00
Emirati_2022                                     |           0.00
Emirati_2125                                     |           0.00
Emirati_2138                                     |           0.00
Emirati_2139                                     |           0.00
Emirati_2147                                     |           0.00
Emirati_2193                                     |           0.00
Emirati_2273                                     |           0.00
Emirati_2310                                     |           0.00
Emirati_2317                                     |           0.00
Emirati_2379                                     |           0.00
Emirati_2389                                     |           0.00
Emirati_2407                                     |           0.00
Emirati_2409                                     |           0.00
Emirati_2418                                     |           0.00
Emirati_2477                                     |           0.00
Emirati_2508                                     |           0.00
Emirati_2539                                     |           0.00
Emirati_2624                                     |           0.00
Emirati_2686                                     |           0.00
Emirati_2726                                     |           0.00
Emirati_2732                                     |           0.00
Emirati_2840                                     |           0.00
Emirati_2966                                     |           0.00
Emirati_2972                                     |           0.00
Emirati_3048                                     |           0.00
Emirati_3071                                     |           0.00
Emirati_3124                                     |           0.00
Emirati_3139                                     |           0.00
Emirati_3240                                     |           0.00
Emirati_3265                                     |           0.00
Emirati_3278                                     |           0.00
Emirati_3295                                     |           0.00
Emirati_3336                                     |           0.00
Emirati_3359                                     |           0.00
Emirati_3424                                     |           0.00
Emirati_3439                                     |           0.00
Emirati_3469                                     |           0.00
Emirati_3476                                     |           0.00
Emirati_3515                                     |           0.00
Emirati_3613                                     |           0.00
Emirati_3656                                     |           0.00
Emirati_3678                                     |           0.00
Emirati_3775                                     |           0.00
Emirati_3815                                     |           0.00
Emirati_3823                                     |           0.00
Emirati_3903                                     |           0.00
Emirati_3936                                     |           0.00
Emirati_3991                                     |           0.00
Emirati_4010                                     |           0.00
Emirati_4069                                     |           0.00
Emirati_4142                                     |           0.00
Emirati_4227                                     |           0.00
Emirati_4306                                     |           0.00
Emirati_4308                                     |           0.00
Emirati_4337                                     |           0.00
Emirati_4371                                     |           0.00
Emirati_4419                                     |           0.00
Emirati_4490                                     |           0.00
Emirati_4511                                     |           0.00
Emirati_4575                                     |           0.00
Emirati_4576                                     |           0.00
Emirati_4607                                     |           0.00
Emirati_4682                                     |           0.00
Emirati_4728                                     |           0.00
Emirati_4766                                     |           0.00
Emirati_4803                                     |           0.00
Emirati_4820                                     |           0.00
spk_sp_ar_151                                    |           0.00
spk_sp_ar_172                                    |           0.00
spk_sp_ar_242                                    |           0.00
spk_sp_ar_253                                    |           0.00
spk_sp_ar_267                                    |           0.00
spk_sp_ar_321                                    |           0.00
spk_sp_en_213                                    |           0.00
spk_sp_ar_356                                    |           0.00
spk_sp_ar_481                                    |           0.00
spk_sp_en_139                                    |           0.00
spk_sp_ar_666                                    |           0.00
spk_sp_ar_703                                    |           0.00
spk_sp_ar_724                                    |           0.00
spk_sp_ar_725                                    |           0.00
spk_sp_ar_744                                    |           0.00
spk_sp_ar_837                                    |           0.00
spk_sp_ar_862                                    |           0.00
spk_sp_ar_906                                    |           0.00
spk_sp_ar_969                                    |           0.00
spk_sp_ar_1095                                   |           0.00
spk_sp_ar_1160                                   |           0.00
spk_sp_ar_1175                                   |           0.00
spk_sp_ar_1199                                   |           0.00
spk_sp_ar_1224                                   |           0.00
spk_sp_ar_1276                                   |           0.00
spk_sp_ar_1386                                   |           0.00
spk_sp_ar_1398                                   |           0.00
spk_sp_ar_1446                                   |           0.00
spk_sp_ar_1503                                   |           0.00
spk_sp_ar_1563                                   |           0.00
spk_sp_ar_1628                                   |           0.00
spk_sp_ar_1630                                   |           0.00
spk_sp_ar_1638                                   |           0.00
spk_sp_ar_1661                                   |           0.00
spk_sp_ar_1740                                   |           0.00
spk_sp_ar_1745                                   |           0.00
spk_sp_ar_1748                                   |           0.00
spk_sp_ar_1766                                   |           0.00
spk_sp_ar_1774                                   |           0.00
Emirati_2364                                     |           0.00
Emirati_3615                                     |           0.00
Emirati_4675                                     |           0.00
Emirati_1462                                     |           0.00
Emirati_1510                                     |           0.00
Emirati_1669                                     |           0.00
Emirati_1696                                     |           0.00
Emirati_1773                                     |           0.00
Emirati_2571                                     |           0.00
Emirati_2573                                     |           0.00
Emirati_2773                                     |           0.00
Emirati_2981                                     |           0.00
Emirati_3016                                     |           0.00
Emirati_3232                                     |           0.00
Emirati_3441                                     |           0.00
Emirati_3443                                     |           0.00
Emirati_3620                                     |           0.00
Emirati_3933                                     |           0.00
Emirati_4255                                     |           0.00
Emirati_4509                                     |           0.00
Emirati_4661                                     |           0.00
Emirati_4729                                     |           0.00
Emirati_887                                      |           0.00
Emirati_1106                                     |           0.00
Emirati_1888                                     |           0.00
Emirati_2390                                     |           0.00
Emirati_2637                                     |           0.00
Emirati_2920                                     |           0.00
Emirati_3141                                     |           0.00
Emirati_3166                                     |           0.00
Emirati_3436                                     |           0.00
Emirati_3589                                     |           0.00
Emirati_3729                                     |           0.00
Emirati_4281                                     |           0.00
Emirati_4525                                     |           0.00
Emirati_721                                      |           0.00
Emirati_733                                      |           0.00
Emirati_854                                      |           0.00
Emirati_910                                      |           0.00
Emirati_953                                      |           0.00
Emirati_1146                                     |           0.00
Emirati_1182                                     |           0.00
Emirati_1200                                     |           0.00
Emirati_1268                                     |           0.00
Emirati_1313                                     |           0.00
Emirati_1320                                     |           0.00
Emirati_1321                                     |           0.00
Emirati_1357                                     |           0.00
Emirati_1360                                     |           0.00
Emirati_1422                                     |           0.00
Emirati_1453                                     |           0.00
Emirati_1610                                     |           0.00
Emirati_1656                                     |           0.00
Emirati_1666                                     |           0.00
Emirati_1717                                     |           0.00
Emirati_1762                                     |           0.00
Emirati_1771                                     |           0.00
Emirati_1820                                     |           0.00
Emirati_1975                                     |           0.00
Emirati_2026                                     |           0.00
Emirati_2067                                     |           0.00
Emirati_2188                                     |           0.00
Emirati_2262                                     |           0.00
Emirati_2263                                     |           0.00
Emirati_2281                                     |           0.00
Emirati_2294                                     |           0.00
Emirati_2305                                     |           0.00
Emirati_2327                                     |           0.00
Emirati_2339                                     |           0.00
Emirati_2350                                     |           0.00
Emirati_2383                                     |           0.00
Emirati_2397                                     |           0.00
Emirati_2447                                     |           0.00
Emirati_2468                                     |           0.00
Emirati_2492                                     |           0.00
Emirati_2543                                     |           0.00
Emirati_2579                                     |           0.00
Emirati_2610                                     |           0.00
Emirati_2641                                     |           0.00
Emirati_2648                                     |           0.00
Emirati_2702                                     |           0.00
Emirati_2770                                     |           0.00
Emirati_2856                                     |           0.00
Emirati_2879                                     |           0.00
Emirati_2890                                     |           0.00
Emirati_2895                                     |           0.00
Emirati_2910                                     |           0.00
Emirati_2932                                     |           0.00
Emirati_2952                                     |           0.00
Emirati_2956                                     |           0.00
Emirati_3104                                     |           0.00
Emirati_3145                                     |           0.00
Emirati_3226                                     |           0.00
Emirati_3287                                     |           0.00
Emirati_3331                                     |           0.00
Emirati_3404                                     |           0.00
Emirati_3508                                     |           0.00
Emirati_3544                                     |           0.00
Emirati_3561                                     |           0.00
Emirati_3577                                     |           0.00
Emirati_3610                                     |           0.00
Emirati_3643                                     |           0.00
Emirati_3681                                     |           0.00
Emirati_3689                                     |           0.00
Emirati_3725                                     |           0.00
Emirati_3759                                     |           0.00
Emirati_3892                                     |           0.00
Emirati_3989                                     |           0.00
Emirati_4009                                     |           0.00
Emirati_4016                                     |           0.00
Emirati_4039                                     |           0.00
Emirati_4119                                     |           0.00
Emirati_4143                                     |           0.00
Emirati_4150                                     |           0.00
Emirati_4188                                     |           0.00
Emirati_4195                                     |           0.00
Emirati_4257                                     |           0.00
Emirati_4267                                     |           0.00
Emirati_4295                                     |           0.00
Emirati_4310                                     |           0.00
Emirati_4316                                     |           0.00
Emirati_4483                                     |           0.00
Emirati_4498                                     |           0.00
Emirati_4505                                     |           0.00
Emirati_4534                                     |           0.00
Emirati_4548                                     |           0.00
Emirati_4580                                     |           0.00
Emirati_4582                                     |           0.00
Emirati_4586                                     |           0.00
Emirati_4588                                     |           0.00
Emirati_4625                                     |           0.00
Emirati_4629                                     |           0.00
Emirati_4677                                     |           0.00
Emirati_4757                                     |           0.00
Emirati_4759                                     |           0.00
Emirati_4781                                     |           0.00
spk_sp_ar_206                                    |           0.00
spk_sp_ar_212                                    |           0.00
spk_sp_ar_327                                    |           0.00
spk_sp_ar_363                                    |           0.00
spk_sp_ar_407                                    |           0.00
spk_sp_ar_455                                    |           0.00
spk_sp_ar_458                                    |           0.00
spk_sp_ar_500                                    |           0.00
spk_sp_ar_549                                    |           0.00
spk_sp_ar_557                                    |           0.00
spk_sp_ar_678                                    |           0.00
spk_sp_ar_683                                    |           0.00
spk_sp_ar_687                                    |           0.00
spk_sp_ar_774                                    |           0.00
spk_sp_ar_809                                    |           0.00
spk_sp_ar_1048                                   |           0.00
spk_sp_ar_1118                                   |           0.00
spk_sp_ar_1155                                   |           0.00
spk_sp_ar_1167                                   |           0.00
spk_sp_ar_1262                                   |           0.00
spk_sp_ar_1268                                   |           0.00
spk_sp_ar_1289                                   |           0.00
spk_sp_ar_1338                                   |           0.00
spk_sp_ar_1339                                   |           0.00
spk_sp_ar_1349                                   |           0.00
spk_sp_ar_1367                                   |           0.00
spk_sp_ar_1442                                   |           0.00
spk_sp_ar_1458                                   |           0.00
spk_sp_ar_1461                                   |           0.00
spk_sp_ar_1486                                   |           0.00
spk_sp_ar_1564                                   |           0.00
spk_sp_ar_1592                                   |           0.00
spk_sp_ar_1623                                   |           0.00
spk_sp_ar_1634                                   |           0.00
spk_sp_ar_1671                                   |           0.00
spk_sp_ar_1678                                   |           0.00
spk_sp_ar_1705                                   |           0.00
spk_sp_ar_1728                                   |           0.00
spk_sp_ar_1732                                   |           0.00
spk_sp_ar_1754                                   |           0.00
spk_sp_ar_1772                                   |           0.00
Emirati_1324                                     |           0.00
Emirati_3611                                     |           0.00
Emirati_4325                                     |           0.00
Emirati_952                                      |           0.00
Emirati_1207                                     |           0.00
Emirati_1224                                     |           0.00
Emirati_1251                                     |           0.00
Emirati_1293                                     |           0.00
Emirati_1322                                     |           0.00
Emirati_1430                                     |           0.00
Emirati_1638                                     |           0.00
Emirati_1642                                     |           0.00
Emirati_1718                                     |           0.00
Emirati_1799                                     |           0.00
Emirati_1861                                     |           0.00
Emirati_1946                                     |           0.00
Emirati_2150                                     |           0.00
Emirati_2203                                     |           0.00
Emirati_2213                                     |           0.00
Emirati_2316                                     |           0.00
Emirati_2336                                     |           0.00
Emirati_2489                                     |           0.00
Emirati_2514                                     |           0.00
Emirati_2676                                     |           0.00
Emirati_2771                                     |           0.00
Emirati_2776                                     |           0.00
Emirati_2799                                     |           0.00
Emirati_2857                                     |           0.00
Emirati_2868                                     |           0.00
Emirati_2896                                     |           0.00
Emirati_3282                                     |           0.00
Emirati_3308                                     |           0.00
Emirati_3372                                     |           0.00
Emirati_3440                                     |           0.00
Emirati_3519                                     |           0.00
Emirati_3744                                     |           0.00
Emirati_3769                                     |           0.00
Emirati_3779                                     |           0.00
Emirati_3852                                     |           0.00
Emirati_3864                                     |           0.00
Emirati_3952                                     |           0.00
Emirati_4286                                     |           0.00
Emirati_4382                                     |           0.00
Emirati_4510                                     |           0.00
Emirati_4514                                     |           0.00
Emirati_4527                                     |           0.00
Emirati_4640                                     |           0.00
Emirati_4680                                     |           0.00
Emirati_4702                                     |           0.00
Emirati_4726                                     |           0.00
Emirati_4743                                     |           0.00
Emirati_4762                                     |           0.00
Emirati_4835                                     |           0.00
Emirati_923                                      |           0.00
Emirati_1067                                     |           0.00
Emirati_1378                                     |           0.00
Emirati_1684                                     |           0.00
Emirati_4293                                     |           0.00
Emirati_4783                                     |           0.00
Emirati_4789                                     |           0.00
Emirati_809                                      |           0.00
Emirati_848                                      |           0.00
Emirati_968                                      |           0.00
Emirati_1093                                     |           0.00
Emirati_1261                                     |           0.00
Emirati_1546                                     |           0.00
Emirati_1574                                     |           0.00
Emirati_1657                                     |           0.00
Emirati_1752                                     |           0.00
Emirati_1760                                     |           0.00
Emirati_1884                                     |           0.00
Emirati_1900                                     |           0.00
Emirati_1953                                     |           0.00
Emirati_1997                                     |           0.00
Emirati_2005                                     |           0.00
Emirati_2109                                     |           0.00
Emirati_2168                                     |           0.00
Emirati_2208                                     |           0.00
Emirati_2270                                     |           0.00
Emirati_2325                                     |           0.00
Emirati_2371                                     |           0.00
Emirati_2393                                     |           0.00
Emirati_2399                                     |           0.00
Emirati_2403                                     |           0.00
Emirati_2449                                     |           0.00
